출장,부서,전공,참여프로젝트,근속연차,이직회수,업무평가,주변평가,경력,전년도교육출장횟수,현회사근속년수,월급_KRW,직급관리자여부,월급_경력비,월급_프로젝트비,현근속_총경력비,총근속,경력성장률,이직빈도,학습몰입도,월급_근속연차비,월급_출장비,근속_경력비,평균근속기간,프로젝트_경력비,프로젝트_근속연차비,출장_경력비,출장_근속연차비,교육출장_경력비,주변평가_근속연차,학습몰입도_교육출장
1,0,자연과학계열,3,1,1,0,2,5,2,5,5266080.0,0,877680.0,1316520.0,0.8333333333333334,1,2.5,0.1666666666666666,6,2633040.0,2633040.0,0.8333333333333334,0.5,0.5,1.5,0.16666666666666666,0.5,0.3333333333333333,2,12
1,1,사회과학계열,3,2,1,0,4,7,1,7,7249140.0,0,906142.5,1812285.0,0.875,2,2.333333333333333,0.125,3,2416380.0,3624570.0,0.875,1.0,0.375,1.0,0.125,0.3333333333333333,0.125,8,3
1,0,기타,2,3,8,1,3,26,2,5,15131700.0,1,560433.3333333334,5043900.0,0.1851851851851851,3,1.25,0.2962962962962963,4,3782925.0,7565850.0,0.18518518518518517,0.3333333333333333,0.07407407407407407,0.5,0.037037037037037035,0.25,0.07407407407407407,9,8
1,1,사회과학계열,3,2,4,0,3,18,2,7,6811680.0,0,358509.4736842105,1702920.0,0.3684210526315789,2,2.333333333333333,0.2105263157894736,6,2270560.0,3405840.0,0.3684210526315789,0.4,0.15789473684210525,1.0,0.05263157894736842,0.3333333333333333,0.10526315789473684,6,12
1,0,사회과학계열,3,1,4,0,2,6,3,2,3509340.0,0,501334.28571428574,877335.0,0.2857142857142857,1,1.0,0.5714285714285714,9,1754670.0,1754670.0,0.2857142857142857,0.2,0.42857142857142855,1.5,0.14285714285714285,0.5,0.42857142857142855,2,27
0,1,상경계열,4,2,8,0,2,9,3,5,7319520.0,0,731952.0,1463904.0,0.5,2,1.6666666666666667,0.8,12,2439840.0,7319520.0,0.5,0.2222222222222222,0.4,1.3333333333333333,0.0,0.0,0.3,4,36
1,0,사회과학계열,3,4,2,0,3,30,2,5,22989420.0,1,741594.1935483871,5747355.0,0.1612903225806451,4,1.0,0.064516129032258,6,4597884.0,11494710.0,0.16129032258064516,1.3333333333333333,0.0967741935483871,0.6,0.03225806451612903,0.2,0.06451612903225806,12,12
1,1,상경계열,3,2,1,0,4,5,2,5,5878800.0,0,979800.0,1469700.0,0.8333333333333334,2,1.6666666666666667,0.1666666666666666,6,1959600.0,2939400.0,0.8333333333333334,1.0,0.5,1.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,8,12
1,1,공학계열,3,1,1,0,1,1,3,1,3416880.0,0,1708440.0,854220.0,0.5,1,0.5,0.5,9,1708440.0,1708440.0,0.5,0.5,1.5,1.5,0.5,0.5,1.5,1,27
2,0,공학계열,3,1,0,1,3,7,2,6,4280760.0,0,535095.0,1070190.0,0.75,1,3.0,0.0,6,2140380.0,1426920.0,0.75,1.0,0.375,1.5,0.25,1.0,0.25,3,12
1,0,자연과학계열,3,1,1,0,4,2,1,2,3096720.0,0,1032240.0,774180.0,0.6666666666666666,1,1.0,0.3333333333333333,3,1548360.0,1548360.0,0.6666666666666666,0.5,1.0,1.5,0.3333333333333333,0.5,0.3333333333333333,4,3
1,1,자연과학계열,2,3,1,0,2,10,2,10,10482480.0,0,952952.7272727272,3494160.0,0.9090909090909092,3,2.5,0.0909090909090909,4,2620620.0,5241240.0,0.9090909090909091,1.5,0.18181818181818182,0.5,0.09090909090909091,0.25,0.18181818181818182,6,8
2,0,공학계열,3,1,9,1,3,3,4,1,3153300.0,0,788325.0,788325.0,0.25,1,0.5,2.25,12,1576650.0,1051100.0,0.25,0.1,0.75,1.5,0.5,1.0,1.0,3,48
1,0,사회과학계열,3,1,1,0,3,18,2,18,4186920.0,0,220364.2105263158,1046730.0,0.9473684210526316,1,9.0,0.0526315789473684,6,2093460.0,2093460.0,0.9473684210526315,0.5,0.15789473684210525,1.5,0.05263157894736842,0.5,0.10526315789473684,3,12
1,1,상경계열,3,2,7,0,3,8,5,5,7886700.0,0,876300.0,1971675.0,0.5555555555555556,2,1.6666666666666667,0.7777777777777778,15,2628900.0,3943350.0,0.5555555555555556,0.25,0.3333333333333333,1.0,0.1111111111111111,0.3333333333333333,0.5555555555555556,6,75
1,0,사회과학계열,3,1,3,0,2,8,5,5,3554880.0,0,394986.6666666667,888720.0,0.5555555555555556,1,2.5,0.3333333333333333,15,1777440.0,1777440.0,0.5555555555555556,0.25,0.3333333333333333,1.5,0.1111111111111111,0.5,0.5555555555555556,2,75
1,0,사회과학계열,3,2,2,0,4,18,2,1,5791860.0,1,304834.7368421053,1447965.0,0.0526315789473684,2,0.3333333333333333,0.1052631578947368,6,1930620.0,2895930.0,0.05263157894736842,0.6666666666666666,0.15789473684210525,1.0,0.05263157894736842,0.3333333333333333,0.10526315789473684,8,12
1,0,사회과학계열,2,4,1,0,3,25,3,25,19783680.0,1,760910.7692307692,6594560.0,0.9615384615384616,4,5.0,0.0384615384615384,6,3956736.0,9891840.0,0.9615384615384616,2.0,0.07692307692307693,0.4,0.038461538461538464,0.2,0.11538461538461539,12,18
1,0,자연과학계열,2,2,6,1,2,20,3,1,4758240.0,0,226582.85714285716,1586080.0,0.0476190476190476,2,0.3333333333333333,0.2857142857142857,6,1586080.0,2379120.0,0.047619047619047616,0.2857142857142857,0.09523809523809523,0.6666666666666666,0.047619047619047616,0.3333333333333333,0.14285714285714285,4,18
1,0,자연과학계열,3,5,4,0,3,24,4,4,26780280.0,1,1071211.2,6695070.0,0.16,5,0.6666666666666666,0.16,12,4463380.0,13390140.0,0.16,1.0,0.12,0.5,0.04,0.16666666666666666,0.16,15,48
0,1,상경계열,3,2,9,0,1,6,3,3,9022440.0,0,1288920.0,2255610.0,0.4285714285714285,2,1.0,1.2857142857142858,9,3007480.0,9022440.0,0.42857142857142855,0.2,0.42857142857142855,1.0,0.0,0.0,0.42857142857142855,2,27
1,0,자연과학계열,3,2,1,0,2,13,5,13,5942280.0,1,424448.5714285714,1485570.0,0.9285714285714286,2,4.333333333333333,0.0714285714285714,15,1980760.0,2971140.0,0.9285714285714286,1.0,0.21428571428571427,1.0,0.07142857142857142,0.3333333333333333,0.35714285714285715,4,75
2,0,자연과학계열,3,1,7,1,1,8,1,3,3116040.0,0,346226.6666666667,779010.0,0.3333333333333333,1,1.5,0.7777777777777778,3,1558020.0,1038680.0,0.3333333333333333,0.125,0.3333333333333333,1.5,0.2222222222222222,1.0,0.1111111111111111,1,3
1,0,기타,3,2,4,0,4,8,3,5,6240360.0,1,693373.3333333334,1560090.0,0.5555555555555556,2,1.6666666666666667,0.4444444444444444,9,2080120.0,3120180.0,0.5555555555555556,0.4,0.3333333333333333,1.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,8,27
1,1,사회과학계열,2,2,1,0,2,5,3,5,6192060.0,0,1032010.0,2064020.0,0.8333333333333334,2,1.6666666666666667,0.1666666666666666,6,2064020.0,3096030.0,0.8333333333333334,1.0,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.5,4,18
0,0,자연과학계열,3,2,3,0,1,15,2,13,6139620.0,0,383726.25,1534905.0,0.8125,2,4.333333333333333,0.1875,6,2046540.0,6139620.0,0.8125,0.5,0.1875,1.0,0.0,0.0,0.125,2,12
1,0,사회과학계열,2,1,1,0,3,4,3,4,3060840.0,0,612168.0,1020280.0,0.8,1,2.0,0.2,6,1530420.0,1530420.0,0.8,0.5,0.4,1.0,0.2,0.5,0.6,3,18
2,0,사회과학계열,3,5,1,0,3,21,3,21,26491860.0,1,1204175.4545454546,6622965.0,0.9545454545454546,5,3.5,0.0454545454545454,9,4415310.0,8830620.0,0.9545454545454546,2.5,0.13636363636363635,0.5,0.09090909090909091,0.3333333333333333,0.13636363636363635,15,27
2,1,사회과학계열,4,4,9,0,4,36,0,7,18232560.0,0,492771.8918918919,3646512.0,0.1891891891891892,4,1.4,0.2432432432432432,0,3646512.0,6077520.0,0.1891891891891892,0.4,0.10810810810810811,0.8,0.05405405405405406,0.4,0.0,16,0
1,1,공학계열,3,2,0,0,2,6,6,5,9076260.0,0,1296608.5714285714,2269065.0,0.7142857142857143,2,1.6666666666666667,0.0,18,3025420.0,4538130.0,0.7142857142857143,2.0,0.42857142857142855,1.0,0.14285714285714285,0.3333333333333333,0.8571428571428571,4,108
1,1,상경계열,4,3,1,0,3,10,2,10,11580960.0,0,1052814.5454545454,2316192.0,0.9090909090909092,3,2.5,0.0909090909090909,8,2895240.0,5790480.0,0.9090909090909091,1.5,0.36363636363636365,1.0,0.09090909090909091,0.25,0.18181818181818182,9,16
1,0,자연과학계열,3,2,1,0,4,10,2,10,6290040.0,0,571821.8181818182,1572510.0,0.9090909090909092,2,3.333333333333333,0.0909090909090909,6,2096680.0,3145020.0,0.9090909090909091,1.0,0.2727272727272727,1.0,0.09090909090909091,0.3333333333333333,0.18181818181818182,8,12
1,0,자연과학계열,3,1,5,0,3,6,5,2,5562780.0,0,794682.8571428572,1390695.0,0.2857142857142857,1,1.0,0.7142857142857143,15,2781390.0,2781390.0,0.2857142857142857,0.16666666666666666,0.42857142857142855,1.5,0.14285714285714285,0.5,0.7142857142857143,3,75
1,0,자연과학계열,2,3,2,0,3,28,4,5,10997220.0,1,379214.4827586207,3665740.0,0.1724137931034483,3,1.25,0.0689655172413793,8,2749305.0,5498610.0,0.1724137931034483,1.0,0.06896551724137931,0.5,0.034482758620689655,0.25,0.13793103448275862,9,32
1,0,사회과학계열,3,1,3,1,4,8,3,2,3662520.0,0,406946.6666666667,915630.0,0.2222222222222222,1,1.0,0.3333333333333333,9,1831260.0,1831260.0,0.2222222222222222,0.25,0.3333333333333333,1.5,0.1111111111111111,0.5,0.3333333333333333,4,27
1,0,사회과학계열,3,4,2,0,4,31,2,5,22845900.0,1,713934.375,5711475.0,0.15625,4,1.0,0.0625,6,4569180.0,11422950.0,0.15625,1.3333333333333333,0.09375,0.6,0.03125,0.2,0.0625,16,12
2,0,사회과학계열,3,2,2,0,2,19,3,5,6287280.0,0,314364.0,1571820.0,0.25,2,1.6666666666666667,0.1,9,2095760.0,2095760.0,0.25,0.6666666666666666,0.15,1.0,0.1,0.6666666666666666,0.15,4,27
1,0,사회과학계열,1,2,2,1,3,11,2,5,8405580.0,1,700465.0,4202790.0,0.4166666666666667,2,1.6666666666666667,0.1666666666666666,2,2801860.0,4202790.0,0.4166666666666667,0.6666666666666666,0.08333333333333333,0.3333333333333333,0.08333333333333333,0.3333333333333333,0.16666666666666666,6,4
1,0,사회과학계열,3,5,5,0,4,33,5,29,27001080.0,1,794149.4117647059,6750270.0,0.8529411764705882,5,4.833333333333333,0.1470588235294117,15,4500180.0,13500540.0,0.8529411764705882,0.8333333333333334,0.08823529411764706,0.5,0.029411764705882353,0.16666666666666666,0.14705882352941177,20,75
1,0,자연과학계열,3,2,2,0,3,19,5,10,6637800.0,1,331890.0,1659450.0,0.5,2,3.333333333333333,0.1,15,2212600.0,3318900.0,0.5,0.6666666666666666,0.15,1.0,0.05,0.3333333333333333,0.25,6,75
2,0,공학계열,2,2,0,0,4,7,4,6,6241740.0,1,780217.5,2080580.0,0.75,2,2.0,0.0,8,2080580.0,2080580.0,0.75,2.0,0.25,0.6666666666666666,0.25,0.6666666666666666,0.5,8,32
1,1,공학계열,3,1,1,0,2,6,4,5,4418760.0,0,631251.4285714285,1104690.0,0.7142857142857143,1,2.5,0.1428571428571428,12,2209380.0,2209380.0,0.7142857142857143,0.5,0.42857142857142855,1.5,0.14285714285714285,0.5,0.5714285714285714,2,48
2,1,상경계열,1,1,0,0,4,3,3,2,3244380.0,0,811095.0,1622190.0,0.5,1,1.0,0.0,3,1622190.0,1081460.0,0.5,1.0,0.25,0.5,0.5,1.0,0.75,4,9
2,0,사회과학계열,3,1,1,1,3,1,3,1,2348760.0,0,1174380.0,587190.0,0.5,1,0.5,0.5,9,1174380.0,782920.0,0.5,0.5,1.5,1.5,1.0,1.0,1.5,3,27
1,1,사회과학계열,3,5,0,0,4,21,2,20,24896580.0,1,1131662.7272727273,6224145.0,0.9090909090909092,5,3.333333333333333,0.0,6,4149430.0,12448290.0,0.9090909090909091,5.0,0.13636363636363635,0.5,0.045454545454545456,0.16666666666666666,0.09090909090909091,20,12
1,0,사회과학계열,3,1,1,1,2,3,3,3,3982680.0,0,995670.0,995670.0,0.75,1,1.5,0.25,9,1991340.0,1991340.0,0.75,0.5,0.75,1.5,0.25,0.5,0.75,2,27
0,0,사회과학계열,3,1,4,0,3,9,3,5,2893860.0,0,289386.0,723465.0,0.5,1,2.5,0.4,9,1446930.0,2893860.0,0.5,0.2,0.3,1.5,0.0,0.0,0.3,3,27
1,0,자연과학계열,2,3,1,0,3,10,2,10,16470300.0,1,1497300.0,5490100.0,0.9090909090909092,3,2.5,0.0909090909090909,4,4117575.0,8235150.0,0.9090909090909091,1.5,0.18181818181818182,0.5,0.09090909090909091,0.25,0.18181818181818182,9,8
1,0,공학계열,2,1,5,0,2,6,2,2,3513480.0,0,501925.7142857143,1171160.0,0.2857142857142857,1,1.0,0.7142857142857143,4,1756740.0,1756740.0,0.2857142857142857,0.16666666666666666,0.2857142857142857,1.0,0.14285714285714285,0.5,0.2857142857142857,2,8
1,2,공학계열,2,1,1,0,3,1,3,1,3538320.0,0,1769160.0,1179440.0,0.5,1,0.5,0.5,6,1769160.0,1769160.0,0.5,0.5,1.0,1.0,0.5,0.5,1.5,3,18
0,1,기타,3,3,0,0,3,10,3,9,11608560.0,0,1055323.6363636365,2902140.0,0.8181818181818182,3,2.25,0.0,9,2902140.0,11608560.0,0.8181818181818182,3.0,0.2727272727272727,0.75,0.0,0.0,0.2727272727272727,9,27
1,1,상경계열,2,4,3,0,3,32,3,1,19482840.0,1,590389.0909090909,6494280.0,0.0303030303030303,4,0.2,0.0909090909090909,6,3896568.0,9741420.0,0.030303030303030304,1.0,0.06060606060606061,0.4,0.030303030303030304,0.2,0.09090909090909091,12,18
1,0,사회과학계열,2,4,0,0,2,28,2,27,23523480.0,1,811154.4827586206,7841160.0,0.9310344827586208,4,5.4,0.0,4,4704696.0,11761740.0,0.9310344827586207,4.0,0.06896551724137931,0.4,0.034482758620689655,0.2,0.06896551724137931,8,8
0,0,자연과학계열,3,1,0,0,3,12,2,11,3538320.0,0,272178.4615384616,884580.0,0.8461538461538461,1,5.5,0.0,6,1769160.0,3538320.0,0.8461538461538461,1.0,0.23076923076923078,1.5,0.0,0.0,0.15384615384615385,3,12
2,1,상경계열,2,3,4,0,4,22,5,18,14167080.0,0,615960.0,4722360.0,0.782608695652174,3,4.5,0.1739130434782608,10,3541770.0,4722360.0,0.782608695652174,0.6,0.08695652173913043,0.5,0.08695652173913043,0.5,0.21739130434782608,12,50
1,0,자연과학계열,3,2,5,0,3,20,2,5,6996600.0,1,333171.4285714286,1749150.0,0.238095238095238,2,1.6666666666666667,0.238095238095238,6,2332200.0,3498300.0,0.23809523809523808,0.3333333333333333,0.14285714285714285,1.0,0.047619047619047616,0.3333333333333333,0.09523809523809523,6,12
1,0,사회과학계열,3,4,6,0,3,26,2,3,24648180.0,1,912895.5555555556,6162045.0,0.1111111111111111,4,0.6,0.2222222222222222,6,4929636.0,12324090.0,0.1111111111111111,0.5714285714285714,0.1111111111111111,0.6,0.037037037037037035,0.2,0.07407407407407407,12,12
1,0,사회과학계열,1,1,0,0,3,6,2,5,5837400.0,0,833914.2857142857,2918700.0,0.7142857142857143,1,2.5,0.0,2,2918700.0,2918700.0,0.7142857142857143,1.0,0.14285714285714285,0.5,0.14285714285714285,0.5,0.2857142857142857,3,4
1,0,사회과학계열,3,2,7,0,3,19,3,1,5216400.0,0,260820.0,1304100.0,0.05,2,0.3333333333333333,0.35,9,1738800.0,2608200.0,0.05,0.25,0.15,1.0,0.05,0.3333333333333333,0.15,6,27
1,0,사회과학계열,2,1,3,0,3,14,3,7,3819840.0,0,254656.0,1273280.0,0.4666666666666667,1,3.5,0.2,6,1909920.0,1909920.0,0.4666666666666667,0.25,0.13333333333333333,1.0,0.06666666666666667,0.5,0.2,3,18
1,1,상경계열,2,3,2,0,3,15,3,3,12517980.0,0,782373.75,4172660.0,0.1875,3,0.75,0.125,6,3129495.0,6258990.0,0.1875,1.0,0.125,0.5,0.0625,0.25,0.1875,9,18
1,0,사회과학계열,3,3,1,1,4,13,6,13,14694240.0,1,1049588.5714285714,3673560.0,0.9285714285714286,3,3.25,0.0714285714285714,18,3673560.0,7347120.0,0.9285714285714286,1.5,0.21428571428571427,0.75,0.07142857142857142,0.25,0.42857142857142855,12,108
1,0,자연과학계열,3,3,7,0,4,15,2,7,18781800.0,1,1173862.5,4695450.0,0.4375,3,1.75,0.4375,6,4695450.0,9390900.0,0.4375,0.375,0.1875,0.75,0.0625,0.25,0.125,12,12
1,0,자연과학계열,1,1,7,0,1,8,2,4,4703040.0,0,522560.0,2351520.0,0.4444444444444444,1,2.0,0.7777777777777778,2,2351520.0,2351520.0,0.4444444444444444,0.125,0.1111111111111111,0.5,0.1111111111111111,0.5,0.2222222222222222,1,4
1,1,상경계열,3,1,0,0,1,4,3,3,4116540.0,0,823308.0,1029135.0,0.6,1,1.5,0.0,9,2058270.0,2058270.0,0.6,1.0,0.6,1.5,0.2,0.5,0.6,1,27
1,0,사회과학계열,3,3,4,0,3,10,2,8,10532160.0,1,957469.0909090908,2633040.0,0.7272727272727273,3,2.0,0.3636363636363636,6,2633040.0,5266080.0,0.7272727272727273,0.6,0.2727272727272727,0.75,0.09090909090909091,0.25,0.18181818181818182,9,12
2,0,사회과학계열,3,3,3,0,1,12,2,1,13557120.0,1,1042855.3846153846,3389280.0,0.0769230769230769,3,0.25,0.2307692307692307,6,3389280.0,4519040.0,0.07692307692307693,0.75,0.23076923076923078,0.75,0.15384615384615385,0.5,0.15384615384615385,3,12
2,2,인문학,3,3,9,0,3,11,2,3,13731000.0,0,1144250.0,3432750.0,0.25,3,0.75,0.75,6,3432750.0,4577000.0,0.25,0.3,0.25,0.75,0.16666666666666666,0.5,0.16666666666666666,9,12
2,0,기타,3,1,4,0,4,8,4,2,2888340.0,0,320926.6666666667,722085.0,0.2222222222222222,1,1.0,0.4444444444444444,12,1444170.0,962780.0,0.2222222222222222,0.2,0.3333333333333333,1.5,0.2222222222222222,1.0,0.4444444444444444,4,48
0,1,자연과학계열,3,3,1,0,4,10,3,10,13772400.0,0,1252036.3636363635,3443100.0,0.9090909090909092,3,2.5,0.0909090909090909,9,3443100.0,13772400.0,0.9090909090909091,1.5,0.2727272727272727,0.75,0.0,0.0,0.2727272727272727,12,27
2,0,공학계열,2,1,5,0,3,4,3,2,5373720.0,0,1074744.0,1791240.0,0.4,1,1.0,1.0,6,2686860.0,1791240.0,0.4,0.16666666666666666,0.4,1.0,0.4,1.0,0.6,3,18
1,1,상경계열,3,2,2,0,1,14,2,9,5590380.0,0,372692.0,1397595.0,0.6,2,3.0,0.1333333333333333,6,1863460.0,2795190.0,0.6,0.6666666666666666,0.2,1.0,0.06666666666666667,0.3333333333333333,0.13333333333333333,2,12
1,1,사회과학계열,3,4,3,1,4,37,2,10,23232300.0,1,611376.3157894737,5808075.0,0.2631578947368421,4,2.0,0.0789473684210526,6,4646460.0,11616150.0,0.2631578947368421,1.0,0.07894736842105263,0.6,0.02631578947368421,0.2,0.05263157894736842,16,12
0,1,사회과학계열,3,2,7,0,4,16,3,14,8597400.0,0,505729.4117647059,2149350.0,0.8235294117647058,2,4.666666666666667,0.4117647058823529,9,2865800.0,8597400.0,0.8235294117647058,0.25,0.17647058823529413,1.0,0.0,0.0,0.17647058823529413,8,27
1,1,상경계열,3,2,9,0,3,15,2,11,6509460.0,0,406841.25,1627365.0,0.6875,2,3.6666666666666665,0.5625,6,2169820.0,3254730.0,0.6875,0.2,0.1875,1.0,0.0625,0.3333333333333333,0.125,6,12
1,0,사회과학계열,3,4,7,0,3,22,3,20,18267060.0,1,794220.0,4566765.0,0.8695652173913043,4,4.0,0.3043478260869565,9,3653412.0,9133530.0,0.8695652173913043,0.5,0.13043478260869565,0.6,0.043478260869565216,0.2,0.13043478260869565,12,27
2,0,사회과학계열,3,1,1,0,1,8,3,8,5181900.0,0,575766.6666666666,1295475.0,0.8888888888888888,1,4.0,0.1111111111111111,9,2590950.0,1727300.0,0.8888888888888888,0.5,0.3333333333333333,1.5,0.2222222222222222,1.0,0.3333333333333333,1,27
1,1,사회과학계열,3,2,4,0,3,10,2,6,9083160.0,0,825741.8181818182,2270790.0,0.5454545454545454,2,2.0,0.3636363636363636,6,3027720.0,4541580.0,0.5454545454545454,0.4,0.2727272727272727,1.0,0.09090909090909091,0.3333333333333333,0.18181818181818182,6,12
1,0,자연과학계열,3,3,1,1,4,10,5,10,10220280.0,1,929116.3636363636,2555070.0,0.9090909090909092,3,2.5,0.0909090909090909,15,2555070.0,5110140.0,0.9090909090909091,1.5,0.2727272727272727,0.75,0.09090909090909091,0.25,0.45454545454545453,12,75
1,1,기타,3,2,0,0,2,9,3,8,6630900.0,0,663090.0,1657725.0,0.8,2,2.6666666666666665,0.0,9,2210300.0,3315450.0,0.8,2.0,0.3,1.0,0.1,0.3333333333333333,0.3,4,27
2,2,사회과학계열,3,1,0,0,2,8,2,7,3782580.0,0,420286.6666666667,945645.0,0.7777777777777778,1,3.5,0.0,6,1891290.0,1260860.0,0.7777777777777778,1.0,0.3333333333333333,1.5,0.2222222222222222,1.0,0.2222222222222222,2,12
1,0,공학계열,3,2,4,0,2,8,2,3,5881560.0,1,653506.6666666666,1470390.0,0.3333333333333333,2,1.0,0.4444444444444444,6,1960520.0,2940780.0,0.3333333333333333,0.4,0.3333333333333333,1.0,0.1111111111111111,0.3333333333333333,0.2222222222222222,4,12
1,0,자연과학계열,4,4,4,0,3,10,2,6,22333920.0,1,2030356.3636363635,4466784.0,0.5454545454545454,4,1.2,0.3636363636363636,8,4466784.0,11166960.0,0.5454545454545454,0.8,0.36363636363636365,0.8,0.09090909090909091,0.2,0.18181818181818182,12,16
1,1,사회과학계열,2,3,9,1,3,10,3,5,15948660.0,1,1449878.181818182,5316220.0,0.4545454545454545,3,1.25,0.8181818181818182,6,3987165.0,7974330.0,0.45454545454545453,0.3,0.18181818181818182,0.5,0.09090909090909091,0.25,0.2727272727272727,9,18
2,1,상경계열,3,1,1,0,4,0,3,0,2591640.0,0,2591640.0,647910.0,0.0,1,0.0,1.0,9,1295820.0,863880.0,0.0,0.5,3.0,1.5,2.0,1.0,3.0,4,27
0,1,기타,1,3,3,0,3,20,2,1,15086160.0,0,718388.5714285715,7543080.0,0.0476190476190476,3,0.25,0.1428571428571428,2,3771540.0,15086160.0,0.047619047619047616,0.75,0.047619047619047616,0.25,0.0,0.0,0.09523809523809523,9,4
0,0,기타,2,2,2,0,1,10,3,8,9399180.0,1,854470.9090909091,3133060.0,0.7272727272727273,2,2.6666666666666665,0.1818181818181818,6,3133060.0,9399180.0,0.7272727272727273,0.6666666666666666,0.18181818181818182,0.6666666666666666,0.0,0.0,0.2727272727272727,2,18
1,1,자연과학계열,3,2,5,0,1,8,5,0,5942280.0,0,660253.3333333334,1485570.0,0.0,2,0.0,0.5555555555555556,15,1980760.0,2971140.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.1111111111111111,0.3333333333333333,0.5555555555555556,2,75
1,1,자연과학계열,3,2,1,0,4,5,3,5,6705420.0,0,1117570.0,1676355.0,0.8333333333333334,2,1.6666666666666667,0.1666666666666666,9,2235140.0,3352710.0,0.8333333333333334,1.0,0.5,1.0,0.16666666666666666,0.3333333333333333,0.5,8,27
1,1,사회과학계열,4,2,1,0,4,10,3,10,7365060.0,0,669550.9090909091,1473012.0,0.9090909090909092,2,3.333333333333333,0.0909090909090909,12,2455020.0,3682530.0,0.9090909090909091,1.0,0.36363636363636365,1.3333333333333333,0.09090909090909091,0.3333333333333333,0.2727272727272727,8,36
1,0,공학계열,1,1,1,0,2,1,3,1,3229200.0,0,1614600.0,1614600.0,0.5,1,0.5,0.5,3,1614600.0,1614600.0,0.5,0.5,0.5,0.5,0.5,0.5,1.5,2,9
1,0,공학계열,3,3,4,0,4,12,3,6,10337580.0,1,795198.4615384615,2584395.0,0.4615384615384615,3,1.5,0.3076923076923077,9,2584395.0,5168790.0,0.46153846153846156,0.6,0.23076923076923078,0.75,0.07692307692307693,0.25,0.23076923076923078,12,27
2,0,자연과학계열,3,3,5,0,4,28,3,2,14527260.0,1,500940.0,3631815.0,0.0689655172413793,3,0.5,0.1724137931034483,9,3631815.0,4842420.0,0.06896551724137931,0.5,0.10344827586206896,0.75,0.06896551724137931,0.5,0.10344827586206896,12,27
1,1,사회과학계열,3,4,7,0,2,22,2,18,22901100.0,1,995700.0,5725275.0,0.782608695652174,4,3.6,0.3043478260869565,6,4580220.0,11450550.0,0.782608695652174,0.5,0.13043478260869565,0.6,0.043478260869565216,0.2,0.08695652173913043,8,12
0,1,자연과학계열,3,3,1,0,4,9,6,9,12190920.0,0,1219092.0,3047730.0,0.9,3,2.25,0.1,18,3047730.0,12190920.0,0.9,1.5,0.3,0.75,0.0,0.0,0.6,12,108
1,0,공학계열,3,2,3,0,2,18,3,10,7696260.0,0,405066.3157894737,1924065.0,0.5263157894736842,2,3.333333333333333,0.1578947368421052,9,2565420.0,3848130.0,0.5263157894736842,0.5,0.15789473684210525,1.0,0.05263157894736842,0.3333333333333333,0.15789473684210525,4,27
0,1,기타,4,2,8,0,4,6,2,4,6495660.0,0,927951.4285714284,1299132.0,0.5714285714285714,2,1.3333333333333333,1.1428571428571428,8,2165220.0,6495660.0,0.5714285714285714,0.2222222222222222,0.5714285714285714,1.3333333333333333,0.0,0.0,0.2857142857142857,8,16
2,1,자연과학계열,3,1,0,0,3,3,3,2,3312000.0,0,828000.0,828000.0,0.5,1,1.0,0.0,9,1656000.0,1104000.0,0.5,1.0,0.75,1.5,0.5,1.0,0.75,3,27
1,0,자연과학계열,3,2,3,0,3,18,4,1,13557120.0,1,713532.6315789474,3389280.0,0.0526315789473684,2,0.3333333333333333,0.1578947368421052,12,4519040.0,6778560.0,0.05263157894736842,0.5,0.15789473684210525,1.0,0.05263157894736842,0.3333333333333333,0.21052631578947367,6,48
1,0,사회과학계열,3,2,6,0,2,8,2,6,8896860.0,1,988540.0,2224215.0,0.6666666666666666,2,2.0,0.6666666666666666,6,2965620.0,4448430.0,0.6666666666666666,0.2857142857142857,0.3333333333333333,1.0,0.1111111111111111,0.3333333333333333,0.2222222222222222,4,12
1,0,사회과학계열,2,5,1,0,3,31,5,31,26912760.0,1,841023.75,8970920.0,0.96875,5,5.166666666666667,0.03125,10,4485460.0,13456380.0,0.96875,2.5,0.0625,0.3333333333333333,0.03125,0.16666666666666666,0.15625,15,50
